aileron,elevator,rudder,flaps,slats,speedbrake,throttle,throttle,engine-pump,engine-pump,electric-pump,electric-pump,external-power,APU-generator,latitude-deg,longitude-deg,altitude-ft,roll-deg,pitch-deg,heading-deg,side-slip-deg,airspeed-kt,glideslope,vertical-speed-fps,airspeed-indicator_indicated-speed-kt,altimeter_indicated-altitude-ft,altimeter_pressure-alt-ft,attitude-indicator_indicated-pitch-deg,attitude-indicator_indicated-roll-deg,attitude-indicator_internal-pitch-deg,attitude-indicator_internal-roll-deg,encoder_indicated-altitude-ft,encoder_pressure-alt-ft,gps_indicated-altitude-ft,gps_indicated-ground-speed-kt,gps_indicated-vertical-speed,indicated-heading-deg,magnetic-compass_indicated-heading-deg,slip-skid-ball_indicated-slip-skid,turn-indicator_indicated-turn-rate,vertical-speed-indicator_indicated-speed-fpm,engine_rpm
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98800129,-22.60527086,185.620636,1.057232,13.95575,184.723999,-1.436318,56.655796,0.097043,8.945582,55.852749,53.462589,-210.175339,13.949596,1.067496,13.949596,1.067496,-209.999863,-210,185.620636,49.668224,521.775208,197.92897,188.626648,0.065186,0.015601,456.093597,2418.69458
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98797627,-22.60527574,186.499741,0.840995,14.083282,184.832825,-1.537546,56.616791,0.099004,9.119571,55.806591,54.275421,-209.362503,14.077082,0.851571,14.077082,0.851571,-209.999863,-210,186.499741,49.762642,532.24115,198.036469,188.435989,0.062618,0.027565,465.970459,2418.592285
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98795126,-22.60528065,187.396103,0.623541,14.211288,184.960785,-1.663799,56.5737,0.100938,9.290111,55.755157,55.104221,-208.533707,14.20508,0.634017,14.20508,0.634017,-209.999863,-210,187.396103,49.854214,542.493896,198.163269,188.258667,0.061578,0.042011,475.667816,2418.458008
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98792628,-22.60528558,188.309326,0.412067,14.339068,185.105103,-1.810789,56.526466,0.102842,9.456804,55.698452,55.948631,-207.689301,14.332883,0.422133,14.332883,0.422133,-209.999863,-210,188.309326,49.942905,552.510803,198.306625,188.093796,0.062032,0.058534,485.187836,2418.291016
-0.000015,-0.111131,0,0,0,0,1,0,0,0,0,0,0,0,63.98789718,-22.60529137,189.395767,0.179979,14.482898,185.290207,-2.0027,56.466084,0.105144,9.657353,55.625526,56.928413,-206.709518,14.477999,0.189286,14.477999,0.189286,-209.999863,-210,189.395767,50.042698,564.484253,198.490829,187.916122,0.064856,0.079824,493.101776,2418.053955
-0.000015,-0.111131,0,0,0,0,1,0,0,0,0,0,0,0,63.98787226,-22.60529636,190.346741,-0.001989,14.482128,185.460739,-2.180705,56.410736,0.10716,9.832075,55.573757,57.821968,-205.815964,14.485149,0.006473,14.485149,0.006473,-209.999863,-210,190.346741,50.125034,575.341125,198.660675,187.775574,0.068635,0.099452,504.830261,2417.826172
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98784738,-22.60530135,191.31395,-0.16428,14.326954,185.642532,-2.368939,56.355255,0.108796,9.971597,55.542259,58.721069,-204.916855,14.337587,-0.156843,14.337587,-0.156843,-209.999863,-210,191.31395,50.204449,584.051575,198.841705,187.645294,0.073842,0.120448,514.759705,2417.601563
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98782252,-22.60530636,192.292175,-0.303624,14.047775,185.8358,-2.565514,56.302883,0.109699,10.044479,55.524197,59.630402,-204.007523,14.062807,-0.297354,14.062807,-0.297354,-199.999863,-200,192.292175,50.28109,588.715759,199.034271,187.524933,0.080461,0.142849,523.848145,2417.399414
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98779769,-22.60531139,193.273773,-0.417658,13.71869,186.039154,-2.767899,56.257198,0.109653,10.031958,55.511242,60.547657,-203.090271,13.734937,-0.412654,13.734937,-0.412654,-199.999863,-200,193.273773,50.355202,588.226318,199.23703,187.414322,0.088464,0.166388,532.017273,2417.225586
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98778115,-22.60531474,193.9254,-0.478778,13.497698,186.17897,-2.904452,56.231937,0.10905,9.97245,55.503227,61.160683,-202.477249,13.513583,-0.474654,13.513583,-0.474654,-199.999863,-200,193.9254,50.403366,584.768127,199.376572,187.345993,0.094529,0.182475,536.721619,2417.123535
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98774807,-22.60532147,195.211136,-0.564373,13.093055,186.464096,-3.176455,56.193344,0.106788,9.759551,55.468212,62.204788,-201.433136,13.106678,-0.562027,13.106678,-0.562027,-199.999863,-200,195.211136,50.49715,572.092163,199.661469,187.222382,0.108171,0.214802,524.886963,2416.943848
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98772328,-22.60532653,196.153244,-0.596881,12.838908,186.678391,-3.374833,56.17358,0.10446,9.544202,55.456963,63.219292,-200.41864,12.850319,-0.595832,12.850319,-0.595832,-199.999863,-200,196.153244,50.565578,559.164185,199.875854,187.141327,0.119482,0.238448,543.65863,2416.825439
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98769848,-22.60533162,197.072235,-0.603402,12.629863,186.889023,-3.564005,56.160236,0.101838,9.303278,55.452095,64.142258,-199.495667,12.639153,-0.603584,12.639153,-0.603584,-199.999863,-200,197.072235,50.63261,544.659546,200.086792,187.070633,0.131461,0.260924,548.538452,2416.714111
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98767368,-22.60533673,197.96637,-0.585598,12.460524,187.092697,-3.740323,56.152035,0.099095,9.052299,55.440769,65.018097,-198.619843,12.468049,-0.586921,12.468049,-0.586921,-199.999863,-200,197.96637,50.69841,529.529968,200.291,187.01062,0.143872,0.281717,547.298157,2416.607422
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98765302,-22.60534101,198.692184,-0.553652,12.34338,187.255066,-3.875121,56.148365,0.096807,8.843443,55.429146,65.699921,-197.938004,12.349788,-0.555846,12.349788,-0.555846,-199.999863,-200,198.692184,50.75238,516.934326,200.453918,186.969055,0.152273,0.29745,541.048035,2416.520996
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98762821,-22.60534618,199.540375,-0.496794,12.22305,187.43898,-4.020013,56.147118,0.094126,8.59923,55.416122,66.536545,-197.101395,12.228553,-0.499926,12.228553,-0.499926,-199.999863,-200,199.540375,50.816196,502.207672,200.638641,186.929718,0.164898,0.314122,536.705322,2416.421387
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98759927,-22.60535226,200.49968,-0.408107,12.098988,187.636078,-4.163236,56.149349,0.091136,8.327435,55.403755,67.454628,-196.183304,12.103965,-0.412175,12.103965,-0.412175,-199.999863,-200,200.49968,50.889423,485.82608,200.836823,186.898956,0.181465,0.330214,526.257141,2416.3125
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98757445,-22.60535752,201.297287,-0.315961,11.998026,187.788391,-4.262281,56.154152,0.088702,8.106667,55.400707,68.237511,-195.400421,12.002904,-0.32069,12.002904,-0.32069,-199.999863,-200,201.297287,50.951206,472.53064,200.990158,186.886169,0.193455,0.340944,518.315552,2416.229004
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98754963,-22.60536282,202.073318,-0.211799,11.896276,187.924347,-4.338651,56.161594,0.086378,7.896139,55.40131,68.992043,-194.645889,11.901274,-0.217056,11.901274,-0.217056,-199.999863,-200,202.073318,51.012146,459.862701,201.127182,186.886475,0.20489,0.348762,508.423431,2416.158691
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.9875248,-22.60536818,202.82872,-0.098356,11.790335,188.043427,-4.392201,56.171795,0.084142,7.693957,55.406559,69.724365,-193.913574,11.795583,-0.104009,11.795583,-0.104009,-189.999863,-190,202.82872,51.0723,447.707214,201.24736,186.900436,0.215629,0.353665,497.59967,2416.104736
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98749996,-22.6053736,203.564224,0.021671,11.678488,188.145523,-4.423303,56.184971,0.08197,7.497936,55.417316,70.437202,-193.200729,11.684039,0.015751,11.684039,0.015751,-189.999863,-190,203.564224,51.131733,435.930756,201.350525,186.928604,0.22555,0.355718,486.312469,2416.071289
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98747511,-22.60537908,204.28035,0.14566,11.560314,188.230865,-4.432778,56.20137,0.079839,7.305994,55.433971,71.131935,-192.505997,11.566168,0.139599,11.566168,0.139599,-189.999863,-190,204.28035,51.190514,424.406189,201.436951,186.971512,0.234549,0.355041,474.79892,2416.061279
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98745025,-22.60538463,204.977402,0.271108,11.436283,188.300079,-4.421833,56.221249,0.07773,7.116393,55.456661,71.809258,-191.828674,11.442404,0.265024,11.442404,0.265024,-189.999863,-190,204.977402,51.248722,413.026764,201.507156,187.029678,0.242541,0.351808,463.183105,2416.077881
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98742538,-22.60539025,205.655563,0.395656,11.3074,188.354019,-4.392003,56.244846,0.07563,6.927836,55.485371,72.469528,-191.168411,11.313732,0.389661,11.313732,0.389661,-189.999863,-190,205.655563,51.306435,401.712708,201.562057,187.103561,0.249462,0.346235,451.524811,2416.123535
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98740049,-22.60539594,206.31488,0.517128,11.174907,188.393845,-4.345085,56.272373,0.073528,6.739484,55.519981,73.112839,-190.525101,11.181388,0.511323,11.181388,0.511323,-189.999863,-190,206.31488,51.363735,390.412079,201.602753,187.193604,0.255267,0.338572,439.843903,2416.200195
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98737559,-22.60540172,206.955368,0.633546,11.040082,188.420883,-4.283089,56.303989,0.071421,6.550903,55.560314,73.739143,-189.898788,11.046652,0.628023,11.046652,0.628023,-189.999863,-190,206.955368,51.420712,379.097748,201.630585,187.300156,0.259933,0.329097,428.135986,2416.308838
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98735067,-22.60540758,207.576965,0.743158,10.904103,188.436707,-4.208182,56.339821,0.069308,6.361997,55.60614,74.348282,-189.289642,10.910708,0.737997,10.910708,0.737997,-189.999863,-190,207.576965,51.477455,367.763184,201.647064,187.423508,0.263457,0.318107,416.383392,2416.450928
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98732989,-22.60541253,208.080521,0.828205,10.79064,188.442474,-4.137482,56.372776,0.067544,6.204418,55.660458,74.819901,-188.818024,10.797238,0.823398,10.797238,0.823398,-189.999863,-190,208.080521,51.52462,358.30722,201.653336,187.539307,0.265179,0.308013,402.847137,2416.594727
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98730494,-22.60541855,208.66745,0.921596,10.655024,188.442032,-4.044907,56.416733,0.065426,6.015436,55.70171,75.411812,-188.22612,10.661581,0.917267,10.661581,0.917267,-189.999863,-190,208.66745,51.581154,346.965088,201.653366,187.693954,0.266846,0.295049,393.93161,2416.798584
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98727996,-22.60542466,209.235519,1.004567,10.520614,188.435242,-3.945927,56.46487,0.063313,5.826957,55.762917,75.97644,-187.661499,10.527102,1.00076,10.527102,1.00076,-189.999863,-190,209.235519,51.637691,335.651276,201.646927,187.865784,0.267459,0.281452,382.881958,2417.036377
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98725079,-22.60543191,209.874481,1.087177,10.365978,188.421677,-3.825517,56.526546,0.06086,5.608332,55.838524,76.593834,-187.044098,10.372359,1.08402,10.372359,1.08402,-189.999863,-190,209.874481,51.703781,322.525085,201.633636,188.087936,0.266748,0.265197,366.71402,2417.355713
-0.000015,-0.087327,0,0,0,0,1,0,0,0,0,0,0,0,63.98722576,-22.60543822,210.401932,1.14527,10.235708,188.407272,-3.720602,56.583935,0.058776,5.422604,55.916271,77.092636,-186.545288,10.241981,1.142689,10.241981,1.142689,-189.999863,-190,210.401932,51.76062,311.37146,201.619354,188.296738,0.265174,0.251264,351.106873,2417.664795
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98719861,-22.60544517,210.950562,1.19508,10.194828,188.392181,-3.6071,56.650276,0.056281,5.199348,55.979481,77.653038,-185.984894,10.192419,1.193103,10.192419,1.193103,-189.999863,-190,210.950562,51.822506,297.681885,201.604141,188.541794,0.262907,0.236757,341.627045,2418.030273
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98717561,-22.60545113,211.39798,1.225993,10.31368,188.380463,-3.510565,56.705452,0.054801,5.068246,56.018299,78.11013,-185.527802,10.305198,1.224596,10.305198,1.224596,-189.999863,-190,211.39798,51.875122,289.456665,201.592407,188.763947,0.259558,0.224946,332.861359,2418.342529
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.9871505,-22.60545772,211.876007,1.246257,10.536917,188.366745,-3.40475,56.760647,0.054063,5.005502,56.051941,78.580147,-185.057785,10.524858,1.245571,10.524858,1.245571,-189.999863,-190,211.876007,51.932678,285.374969,201.578796,189.020996,0.255237,0.212157,320.730042,2418.667725
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98712537,-22.60546441,212.351898,1.2511,10.803182,188.350983,-3.299443,56.808624,0.05424,5.0267,56.075455,79.037575,-184.600357,10.789955,1.251184,10.789955,1.251184,-189.999863,-190,212.351898,51.990219,286.421112,201.563171,189.292374,0.250122,0.199275,309.528778,2418.968262
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98710021,-22.60547119,212.833649,1.239732,11.072621,188.333099,-3.196319,56.848999,0.055185,5.118331,56.093346,79.491165,-184.146774,11.05984,1.240608,11.05984,1.240608,-179.999863,-180,212.833649,52.047546,291.80481,201.54541,189.576843,0.244417,0.186286,300.722046,2419.241455
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98707505,-22.60547805,213.326828,1.212214,11.320021,188.313843,-3.097361,56.883427,0.056565,5.249827,56.109081,79.94838,-183.68956,11.308664,1.213861,11.308664,1.213861,-179.999863,-180,213.326828,52.104492,299.671478,201.526215,189.873123,0.238359,0.17333,295.174377,2419.48999
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98704987,-22.605485,213.834656,1.169348,11.531813,188.294525,-3.00461,56.912502,0.058229,5.407448,56.124901,80.414528,-183.223404,11.522324,1.171719,11.522324,1.171719,-179.999863,-180,213.834656,52.160931,309.144623,201.506866,190.179871,0.232082,0.160648,293.039825,2419.718994
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98702469,-22.60549204,214.359253,1.112325,11.704265,188.276825,-2.920009,56.936836,0.060073,5.581326,56.1418,80.893135,-182.744797,11.696663,1.115355,11.696663,1.115355,-179.999863,-180,214.359253,52.216751,319.616241,201.489014,190.495743,0.225702,0.148531,293.988373,2419.933838
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.9869995,-22.60549915,214.901794,1.04263,11.840534,188.262497,-2.845255,56.957111,0.062005,5.763144,56.159714,81.386467,-182.251465,11.834566,1.046242,11.834566,1.046242,-179.999863,-180,214.901794,52.271866,330.574066,201.474426,190.819382,0.219331,0.137274,297.471619,2420.139404
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98697431,-22.60550633,215.462738,0.961955,11.947772,188.253189,-2.781699,56.973938,0.063959,5.946686,55.159714,81.895828,-181.742096,11.943044,0.966064,11.943044,0.966064,-179.999863,-180,215.462738,52.326199,341.635071,201.464752,191.149429,0.213072,0.127141,302.888153,2420.338623
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98694912,-22.60551358,216.042023,0.872108,12.034719,188.250244,-2.7303,56.987789,0.06589,6.127897,54.159714,82.421806,-181.216125,12.030798,0.876625,12.030798,0.876625,-179.999863,-180,216.042023,52.3797,352.549438,201.46138,191.484589,0.207019,0.118336,309.680847,2420.532715
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98692392,-22.6055209,216.639252,0.774937,12.109936,188.254669,-2.691616,56.99897,0.067775,6.304627,53.159714,82.964455,-180.673477,12.106427,0.779773,12.106427,0.779773,-179.999863,-180,216.639252,52.43232,363.184998,201.465317,191.823517,0.201259,0.111,317.38446,2420.721191
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98689873,-22.60552827,217.253906,0.672265,12.1807,188.26709,-2.66582,57.007629,0.069607,6.476212,52.159714,83.523537,-180.114395,12.177284,0.677332,12.177284,0.677332,-179.999863,-180,217.253906,52.484024,373.500946,201.477203,192.164886,0.195871,0.105198,325.639893,2420.901855
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98687354,-22.6055357,217.885498,0.565853,12.252463,188.287735,-2.652732,57.013786,0.071391,6.642991,51.159714,84.098648,-179.539276,12.248914,0.571067,12.248914,0.571067,-179.999863,-180,217.885498,52.534779,383.518799,201.497314,192.507416,0.190921,0.100932,334.189117,2421.072754
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98684835,-22.60554318,218.533554,0.457365,12.328753,188.316498,-2.65187,57.017368,0.073136,6.805877,50.159714,84.689362,-178.948578,12.324936,0.462648,12.324936,0.462648,-179.999863,-180,218.533554,52.584549,393.295258,201.525574,192.849823,0.186466,0.098148,342.860352,2421.230469
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98682316,-22.6055507,219.197723,0.348353,12.41137,188.353043,-2.662496,57.018242,0.074855,6.965987,49.159714,85.29528,-178.342651,12.407228,0.353633,12.407228,0.353633,-179.999863,-180,219.197723,52.633293,402.899536,201.561646,193.190826,0.182553,0.096751,351.550018,2421.372559
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98679798,-22.60555827,219.877808,0.240245,12.500742,188.39679,-2.683663,57.016247,0.076559,7.124386,48.159714,85.916115,-177.721817,12.496277,0.245454,12.496277,0.245454,-179.999863,-180,219.877808,52.680981,412.398071,201.604935,193.529221,0.179216,0.096609,360.204803,2421.496338
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98677281,-22.60556587,220.573669,0.134328,12.596333,188.446991,-2.714265,57.011223,0.078259,7.281925,47.159714,86.551682,-177.086258,12.591585,0.139407,12.591585,0.139407,-179.999863,-180,220.573669,52.727562,421.84375,201.654755,193.863785,0.176477,0.097572,368.80542,2421.599609
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98674764,-22.60557351,221.285263,0.031747,12.697036,188.502808,-2.753082,57.003033,0.079961,7.439164,46.159714,87.201859,-176.436066,12.692066,0.036643,12.692066,0.036643,-179.999863,-180,221.285263,52.772991,431.271973,201.710236,194.19339,0.174347,0.099473,377.353363,2421.680908
-0.000015,-0.150805,0,0,0,0,1,0,0,0,0,0,0,0,63.98672248,-22.60558117,222.012558,-0.066505,12.801493,188.563324,-2.798815,56.991566,0.081669,7.596367,45.159714,87.866631,-175.771301,12.796369,-0.061837,12.796369,-0.061837,-179.999863,-180,222.012558,52.817226,440.699493,201.770462,194.516922,0.172822,0.10214,385.860535,2421.738525
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98669733,-22.60558887,222.755112,-0.159601,12.929021,188.62735,-2.849987,56.976646,0.083305,7.746425,44.159714,88.545952,-175.09198,12.921832,-0.155195,12.921832,-0.155195,-179.999863,-180,222.755112,52.860222,449.644806,201.83432,194.833359,0.171905,0.105355,394.331299,2421.770752
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98667219,-22.60559658,223.513031,-0.247121,13.099226,188.693085,-2.904653,56.957481,0.085061,7.906776,43.159714,89.239548,-174.398392,13.090371,-0.242989,13.090371,-0.242989,-179.999863,-180,223.513031,52.901917,459.186584,201.899979,195.141708,0.171503,0.108802,402.73761,2421.77002
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98664707,-22.60560432,224.287582,-0.328959,13.292426,188.758911,-2.961024,56.933331,0.086966,8.080153,42.159714,89.94783,-173.690109,13.282811,-0.325103,13.282811,-0.325103,-169.999863,-170,224.287582,52.94223,469.536987,201.965836,195.440979,0.171582,0.112214,411.160431,2421.732178
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98662196,-22.60561208,225.080078,-0.405111,13.492526,188.823593,-3.017615,56.903828,0.089015,8.265806,41.159714,90.671814,-172.96611,13.48284,-0.40153,13.48284,-0.40153,-169.999863,-170,225.080078,52.981068,480.650909,202.030609,195.730286,0.172106,0.115394,419.739716,2421.655518
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98659687,-22.60561985,225.891663,-0.47565,13.688116,188.886154,-3.073225,56.868908,0.091179,8.461086,40.159714,91.412689,-172.225235,13.678819,-0.472339,13.678819,-0.472339,-169.999863,-170,225.891663,53.018333,492.365936,202.093323,196.008759,0.17303,0.1182,428.596649,2421.54126
0.055558,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98657598,-22.60562634,226.58313,-0.509414,13.84248,188.933289,-3.111896,56.835518,0.093044,8.628649,39.159714,92.012726,-171.625214,13.833718,-0.508744,13.833718,-0.508744,-169.999863,-170,226.58313,53.048122,502.372192,202.141068,196.231979,0.175991,0.120228,431.5354,2421.418945
0.055558,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98655094,-22.60563413,227.431427,-0.483738,14.01388,188.976761,-3.135153,56.791454,0.095325,8.832689,38.159714,92.807991,-170.829941,14.00589,-0.486143,14.00589,-0.486143,-169.999863,-170,227.431427,53.082283,514.57843,202.185455,196.488708,0.179365,0.121988,444.926605,2421.243164
0.055558,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98652592,-22.60564194,228.300125,-0.407805,14.168862,189.006256,-3.134805,56.742519,0.097621,9.036942,37.159714,93.610313,-170.027618,14.161671,-0.412253,14.161671,-0.412253,-169.999863,-170,228.300125,53.114647,526.831055,202.21582,196.733124,0.181675,0.122575,456.093292,2421.039307
0.055558,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98650094,-22.60564976,229.189133,-0.299259,14.307982,189.022461,-3.113297,56.689407,0.0999,9.2385,36.159714,94.428444,-169.209488,14.301531,-0.305002,14.301531,-0.305002,-169.999863,-170,229.189133,53.145157,538.945068,202.23288,196.965225,0.183071,0.12175,466.751129,2420.811035
0.055558,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98647598,-22.60565759,230.098099,-0.170902,14.433137,189.026398,-3.07306,56.632549,0.102135,9.434978,35.159714,95.265236,-168.372696,14.427315,-0.177397,14.427315,-0.177397,-169.999863,-170,230.098099,53.173767,550.769775,202.237564,197.185211,0.18364,0.11944,477.387451,2420.561035
0.071458,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98645106,-22.60566545,231.026428,-0.031571,14.546885,189.01918,-3.016424,56.572338,0.104308,9.624601,34.159714,96.121292,-167.516632,14.541563,-0.038571,14.541563,-0.038571,-169.999863,-170,231.026428,53.200455,562.188293,202.231049,197.393341,0.183785,0.115699,488.079895,2420.291992
0.071458,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98642617,-22.60567333,231.973343,0.126407,14.651861,189.000046,-2.94131,56.509125,0.106404,9.806236,33.159714,96.996384,-166.641556,14.646915,0.118372,14.646915,0.118372,-169.999863,-170,231.973343,53.225189,573.115906,202.212692,197.589966,0.183566,0.110657,498.785309,2420.005127
0.071458,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98640132,-22.60568124,232.938019,0.298808,14.75034,188.96965,-2.848719,56.443218,0.108417,9.979294,32.159714,97.889908,-165.748016,14.745669,0.290286,14.745669,0.290286,-169.999863,-170,232.938019,53.247967,583.5401,202.182968,197.775497,0.182211,0.104381,509.42923,2419.701904
0.071458,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98637651,-22.60568918,233.919586,0.476115,14.844131,188.929855,-2.741913,56.374886,0.110343,10.143479,31.159714,98.801003,-164.836929,14.839658,0.46751,14.839658,0.46751,-169.999863,-170,233.919586,53.26878,593.440186,202.143738,197.950439,0.179818,0.097013,519.92395,2419.383057
0.015885,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.9863476,-22.60569848,235.084961,0.67835,14.949363,188.874481,-2.604088,56.2924,0.112478,10.323685,30.159714,99.866325,-163.771606,14.945053,0.670528,14.945053,0.670528,-159.999863,-160,235.084961,53.290577,604.332947,202.088745,198.141815,0.173992,0.08732,530.054993,2418.991211
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98632288,-22.6057065,236.10022,0.79094,15.037006,188.829376,-2.494323,56.219532,0.114211,10.46838,29.159714,100.823761,-162.814178,15.032791,0.787075,15.032791,0.787075,-159.999863,-160,236.10022,53.307137,613.156372,202.043182,198.295517,0.166777,0.078398,541.644104,2418.638916
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98629819,-22.60571456,237.129684,0.822866,15.123229,188.794434,-2.406313,56.144772,0.115852,10.603915,28.159714,101.787148,-161.850784,15.119065,0.822753,15.119065,0.822753,-159.999863,-160,237.129684,53.321739,621.422974,202.007492,198.439911,0.159849,0.069665,551.614624,2418.270752
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98627354,-22.60572266,238.172424,0.79114,15.208818,188.771606,-2.341502,56.068153,0.117403,10.73041,27.159714,102.760399,-160.877533,15.204673,0.793696,15.204673,0.793696,-159.999863,-160,238.172424,53.334393,629.120789,201.983871,198.574875,0.153817,0.061834,560.750244,2417.885254
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98624894,-22.6057308,239.227493,0.714482,15.294251,188.761398,-2.298953,55.989685,0.118867,10.848192,26.159714,103.744385,-159.893555,15.290108,0.718911,15.290108,0.718911,-159.999863,-160,239.227493,53.345112,636.276367,201.972855,198.700043,0.148555,0.05538,569.323364,2417.481934
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98622437,-22.60573897,240.294006,0.606622,15.379644,188.763885,-2.27759,55.909344,0.120248,10.957664,25.159714,104.738899,-158.899033,15.375505,0.612339,15.375505,0.612339,-159.999863,-160,240.294006,53.353901,642.91925,201.974533,198.814957,0.144011,0.050573,577.432251,2417.059814
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98619985,-22.60574717,241.37117,0.477773,15.464802,188.778839,-2.276165,55.827122,0.121551,11.059205,24.159714,105.743401,-157.894531,15.460681,0.484338,15.460681,0.484338,-159.999863,-160,241.37117,53.360767,649.075928,201.988693,198.919006,0.140172,0.047529,585.115601,2416.618164
-0.000015,-0.166674,0,0,0,0,1,0,0,0,0,0,0,0,63.98617538,-22.60575539,242.45816,0.335646,15.549303,188.805695,-2.293239,55.743,0.122779,11.153111,23.159714,106.75724,-156.880692,15.545224,0.342726,15.545224,0.342726,-159.999863,-160,242.45816,53.365719,654.767334,202.014801,199.011581,0.137049,0.046254,592.391968,2416.156738
